metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__stand__log_likelihood__CV,Логарифм правдоподобия,3_status,stand,log_likelihood,CV,89626,-215.58858193143274,806564405.1821814,28400.077555918422,-7573433.146876669,-13.80890454885303,-4.963954560726318,-4.959116653365242,-4.9305061204356395,-2.4827643013047065,-1.5290654568946895,95.0,-24.972524473972843,-1.9052508741876268,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\stand\log_likelihood\CV.png
3_status__stand__mahalanobis__CV,Квадрат расстояния Махаланобиса,3_status,stand,mahalanobis,CV,89626,422.41082640203604,3226257718.548293,56800.155972922235,0.0,0.0,0.0,0.0,0.49819473620432175,20.48838564553187,15146856.453865603,95.0,0.0,43.37753421053789,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\stand\mahalanobis\CV.png
3_status__stand__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",3_status,stand,filter_distance,CV,89626,0.26925605105140027,14.092276628827474,3.7539681177159023,0.0,0.0,0.0,0.0,0.08402572137660656,1.3237963226521021,636.1215895332389,95.0,0.0,2.102356417874874,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\stand\filter_distance\CV.png
3_status__stand__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,CV,89626,1.1235402121272844,421.1484837937689,20.52190253835567,0.0,0.0,0.0,0.0,0.7058291119965867,4.52640978071069,3891.8962542526237,95.0,0.0,6.586162325472861,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\stand\sqrt_mahalanobis\CV.png
3_status__stand__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,CV,89626,0.13688781740115255,0.10323168095958822,0.3212968735602452,0.0,0.0,0.0,0.0,0.08068163086369057,0.8432021942440826,6.456960515745331,95.0,0.0,1.1321619575231612,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\stand\log1p_filter_distance\CV.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,51,250.8477492084235,253312.33305033352,503.3014335866067,0.0,0.0,0.0,15.519216406351699,269.60435051214074,1763.8744642236152,1864.8258364990888,95.0,0.0,1819.1429481924413,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,220850,44.34814727624675,13883469.342293553,3726.0527830793744,0.0,0.0,5.141663900359568,32.163409516564755,41.0615320337418,47.376238821810794,1228289.844884786,95.0,0.0,49.47516754186149,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,89610,1.5274762860760684,7372.8066052082,85.86504879872952,0.0,0.0,0.0,0.0,0.0,5.511354439835169,16463.801481760383,95.0,0.0,8.965929481800782,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__CV,Логарифм правдоподобия,2_status,stand_move,log_likelihood,CV,310467,-6417.531580597321,2573329861136.0596,1604160.1731548067,-681293759.790027,-11.301829914991464,-5.2733030352205255,-4.968492309071235,-4.953523519107669,-2.5052361366433744,-1.4928637463340966,95.0,-24.096590214675647,-1.9849501014318147,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\stand_move\log_likelihood\CV.png
2_status__anomaly__log_likelihood__CV,Логарифм правдоподобия,2_status,anomaly,log_likelihood,CV,45,-86603.44016062455,136176810981.03947,369021.42347164545,-2218228.3743157024,-251362.55299956742,-1036.3676962384188,-102.63068340780445,-13.102116288149098,-4.961320674049134,-1.9063305954300578,95.0,-1108101.2239374525,-4.886155480394383,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\anomaly\log_likelihood\CV.png
2_status__stand_move__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,CV,310467,12826.302778150097,10293319517416.064,3208320.3576663076,0.0,0.0,0.0,0.11721928618596286,1.3574002653297008,15.918540464794278,1362587509.999427,95.0,0.0,41.162305093429495,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\stand_move\mahalanobis\CV.png
2_status__anomaly__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,CV,45,173195.3083631961,544709777147.5943,738044.5631176984,0.0,0.002277064289805517,3.780620153299088,200.3662535588109,2062.2414819450532,502716.64634835004,4436453.377080724,95.0,0.0001986996874424469,2216197.5869654478,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\anomaly\mahalanobis\CV.png
2_status__stand_move__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,CV,310467,0.8062330787028535,1570.7958854632868,39.63326740836903,0.0,0.0,0.0,0.033592623144398454,0.14934774047801117,1.2480452785198066,14800.52957396107,95.0,0.0,1.975648323309995,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\stand_move\filter_distance\CV.png
2_status__anomaly__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,CV,45,44.11659844146218,27169.69765159701,164.83233193641655,0.0,1.3955049250542501e-06,0.17707292083361398,1.968737042773155,6.812279943245187,104.93591456567862,985.2217499070057,95.0,1.244787289377157e-07,512.8032214027281,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\anomaly\filter_distance\CV.png
2_status__stand_move__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,CV,310467,2.9618886324880225,12817.529993878836,113.21453084246225,0.0,0.0,0.0,0.3423730219891206,1.1650752187362376,3.9898045627419507,36913.24301655745,95.0,0.0,6.415785617673225,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\stand_move\sqrt_mahalanobis\CV.png
2_status__anomaly__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,CV,45,133.22497373325456,155446.41473696972,394.26693335476375,0.0,0.04734408896918449,1.944381689200731,14.155078719626074,45.41190903215866,706.1906454137267,2106.2890060674777,95.0,0.0057479278488964235,1468.6258648931741,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\anomaly\sqrt_mahalanobis\CV.png
2_status__stand_move__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,CV,310467,0.16924738902060824,0.16952684007830066,0.4117363720614207,0.0,0.0,0.0,0.0330407169700334,0.1391945992733845,0.8100610735166813,9.602485804003969,95.0,0.0,1.0904619389382564,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\stand_move\log1p_filter_distance\CV.png
2_status__anomaly__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,CV,45,1.5295614197386174,2.806834220171562,1.6753609223601826,0.0,1.3955038659469938e-06,0.16303078118791742,1.0881366242517208,2.055696847401199,4.659502135900041,6.893881227802569,95.0,1.244786582491565e-07,6.163108767857581,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\3\CV\2_status\anomaly\log1p_filter_distance\CV.png
