metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
2_status__stand_move__log_likelihood__CV,Логарифм правдоподобия,2_status,stand_move,log_likelihood,CV,752373,-3688176091.477512,8.455556770232357e+22,290784400720.4024,-75903433909712.34,-6.759510073295911,-6.086178302565755,-4.988725502122713,-4.061153851857246,-3.998954976532493,-2.2238624168708547,95.0,-7.226096963287344,-3.9799479265905395,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\stand_move\log_likelihood\CV.png
2_status__anomaly__log_likelihood__CV,Логарифм правдоподобия,2_status,anomaly,log_likelihood,CV,21703,-107537289107.46164,2.4355338842476326e+24,1560619711604.218,-67607572938450.46,-6.022139656906887,-6.018007885385876,-4.000343543829034,-3.9969683521857005,-3.965937515619382,-3.8277201774995415,95.0,-611.6103226344358,-3.9420003103863817,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\anomaly\log_likelihood\CV.png
2_status__stand_move__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,CV,752373,7376352173.236671,3.382222708093069e+23,581568801440.8157,0.0,0.0029135016223078842,0.04604767214380133,0.16183799954625103,0.5824647662659034,3.586247231924277,151806867819416.75,95.0,0.0009666433066079214,5.659443825767485,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\stand_move\mahalanobis\CV.png
2_status__anomaly__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,CV,21703,215074578204.94794,9.742135536991041e+24,3121239423208.518,0.0,0.0,0.0,0.0,0.0,0.0,135215145876893.1,95.0,0.0,1211.2754142532256,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\anomaly\mahalanobis\CV.png
2_status__stand_move__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,CV,752373,170.5594490612859,130962370.21287139,11443.879159309197,0.0,0.004087922859851736,0.017714164422223636,0.04339937162776749,0.07249836089232992,0.27329612723959884,1840407.114797006,95.0,0.0023375977165607676,0.3504010998364023,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\stand_move\filter_distance\CV.png
2_status__anomaly__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,CV,21703,5512.674983687024,3889014042.8869567,62361.95990254761,0.0,0.0,0.0,0.0,0.0,0.0,1786416.3629314436,95.0,0.0,2.1724556424857315,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\anomaly\filter_distance\CV.png
2_status__stand_move__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,CV,752373,1434.485877259069,7374294423.504618,85873.71206314898,0.0,0.053976861912718006,0.21458721337442577,0.40229093893132994,0.7631937933879595,1.893738954560896,12320992.972135678,95.0,0.03109088783884321,2.3789585585389617,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\stand_move\sqrt_mahalanobis\CV.png
2_status__anomaly__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,CV,21703,45888.18928273248,212968852289.3001,461485.4843755111,0.0,0.0,0.0,0.0,0.0,0.0,11628204.757265547,95.0,0.0,34.80318621557882,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\anomaly\sqrt_mahalanobis\CV.png
2_status__stand_move__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,CV,752373,0.07101692765820329,0.09685387610236842,0.31121355385389055,0.0,0.004079590004857236,0.01755909719123651,0.042484009370750156,0.06999084351334722,0.2416089140781363,14.42549790651096,95.0,0.0023348697853945253,0.30040165930711005,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\stand_move\log1p_filter_distance\CV.png
2_status__anomaly__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,CV,21703,0.251801490655183,2.6998645368332537,1.6431264518695003,0.0,0.0,0.0,0.0,0.0,0.0,14.395722698970168,95.0,0.0,1.154079382057842,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_1\distributions\1\CV\2_status\anomaly\log1p_filter_distance\CV.png
