metric,title,scheme,status,kind,model,count,mean,variance,std,min,p05,p25,p50,p75,p95,max,display_percentile,display_min,display_max,file
3_status__stand__log_likelihood__CV,Логарифм правдоподобия,3_status,stand,log_likelihood,CV,51672,-29.343542546247875,799051.8542374733,893.8970042669756,-79290.19778884169,-12.556071181896119,-12.518027713202313,-12.516220680357208,-12.516023721888278,-12.515980406315185,-12.102759567256314,95.0,-12.654282859162919,-12.515976899914566,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\stand\log_likelihood\CV.png
3_status__stand__mahalanobis__CV,Квадрат расстояния Махаланобиса,3_status,stand,mahalanobis,CV,51672,33.60183700562097,3196205.4013057346,1787.793444810036,4.814133888151303e-10,1.3538676592453401e-05,9.913860697943688e-05,0.0004856783486615621,0.0040116989560181945,0.07215164288071232,158555.35982494778,95.0,6.501500785151535e-06,0.2175565188409039,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\stand\mahalanobis\CV.png
3_status__stand__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",3_status,stand,filter_distance,CV,51672,0.0005452329868185758,0.00014292266366384664,0.011955026711130622,3.3490152309068185e-13,7.508247970839395e-06,2.051961311060626e-05,4.539629255177855e-05,0.00013042419354620827,0.0005514582196317156,0.823386025987554,95.0,5.1614180094213725e-06,0.0009574280873994642,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\stand\filter_distance\CV.png
3_status__stand__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,3_status,stand,sqrt_mahalanobis,CV,51672,0.2664982677293123,33.53081567891825,5.7905799086894785,2.1941134629164698e-05,0.0036794940387186656,0.009956837189501577,0.02203811126664565,0.06333797385476887,0.26861057833897095,398.1901051318927,95.0,0.002549804016383714,0.4664295388831851,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\stand\sqrt_mahalanobis\CV.png
3_status__stand__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),3_status,stand,log1p_filter_distance,CV,51672,0.0004928690668388452,8.975082990897651e-05,0.009473691461567476,3.349015230906258e-13,7.508219784086682e-06,2.0519402586225015e-05,4.539526217126764e-05,0.00013041568905052792,0.0005513062224251135,0.600695226427307,95.0,5.161404689349191e-06,0.0009569700454606794,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\stand\log1p_filter_distance\CV.png
3_status__anomaly__distances,"Расстояние между соседними точками, м",3_status,anomaly,distances,,139261,1177.650949969037,352647255.7736157,18778.904541362783,0.0,0.2776606798967091,0.8053149531428974,3.0399477139723716,118.90830190104448,1097.7450477039379,1485000.036494093,95.0,0.0,1445.5149934540254,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\anomaly\distances\distances.png
3_status__move__distances,"Расстояние между соседними точками, м",3_status,move,distances,,113353,37.728360269337585,9703.784982564233,98.50779148150787,0.0,2.088485567936866,26.397239930237173,42.688398211720326,49.22179858334328,56.15720868922083,19226.63568217937,95.0,0.8301397948188234,58.2644531789893,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\move\distances\distances.png
3_status__stand__distances,"Расстояние между соседними точками, м",3_status,stand,distances,,51579,18.116629933126916,2886358.106746191,1698.928517256153,0.0,0.22682892160981602,0.5448215047336611,1.2864297717693813,3.1326442679159934,12.574878319571999,374867.7984272933,95.0,0.0,22.83806283827238,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\3_status\stand\distances\distances.png
2_status__stand_move__log_likelihood__CV,Логарифм правдоподобия,2_status,stand_move,log_likelihood,CV,165030,-21.145856157540027,612649.5369992253,782.7193219789743,-186926.0069165922,-12.5367631198115,-12.51694029822195,-12.51610554716217,-12.51600852522542,-12.515979031567426,-12.102759567256314,95.0,-12.581684951710834,-12.515976281618236,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\stand_move\log_likelihood\CV.png
2_status__anomaly__log_likelihood__CV,Логарифм правдоподобия,2_status,anomaly,log_likelihood,CV,139164,-596.2997705903364,517773609.1431911,22754.639288355927,-2647492.8653937075,-58.86381767031421,-13.206252571701427,-12.518026400967655,-12.516072637118043,-12.515983201123849,-12.102730954424334,95.0,-103.21150268146616,-12.515978128087786,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\anomaly\log_likelihood\CV.png
2_status__stand_move__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,stand_move,mahalanobis,CV,165030,17.22044712220333,2450597.3471796946,1565.438388177476,4.432117650046029e-10,1.0651116888849643e-05,6.892764425350554e-05,0.0002579945463130576,0.0018632686194169409,0.038191836711503994,373827.0481979869,95.0,5.164821738348383e-06,0.10987674118106097,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\stand_move\mahalanobis\CV.png
2_status__anomaly__mahalanobis__CV,Квадрат расстояния Махаланобиса,2_status,anomaly,mahalanobis,CV,139164,1166.547518408832,2071096482.7374249,45509.30105744786,6.829126039128344e-11,1.8557227612550788e-05,0.00018921008379850087,0.0034637005273529266,0.5410267714652811,92.57867440441674,5294960.766881328,95.0,8.695517476825109e-06,181.37331867785528,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\anomaly\mahalanobis\CV.png
2_status__stand_move__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,stand_move,filter_distance,CV,165030,0.00029395151653779504,7.38053093055072e-05,0.008591001647392882,0.0,6.6820400505723105e-06,1.7138538618570512e-05,3.31595521037802e-05,8.894879470841874e-05,0.00040260218613744796,1.286652606348988,95.0,4.61515221070008e-06,0.000679717851141577,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\stand_move\filter_distance\CV.png
2_status__anomaly__filter_distance__CV,"Расстояние между измерением и оценкой фильтра, м",2_status,anomaly,filter_distance,CV,139164,0.006244616455430653,0.004888993379311327,0.06992133708183308,0.0,6.15674942327838e-06,2.5136861092474002e-05,0.0001033899503870226,0.0013116991231828673,0.019657170137953716,4.844456408267586,95.0,1.455942157261301e-06,0.027236551585701787,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\anomaly\filter_distance\CV.png
2_status__stand_move__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,stand_move,sqrt_mahalanobis,CV,165030,0.14305327356778483,17.19998288312487,4.147286207042488,2.1052595208301585e-05,0.0032636048888662894,0.008302267416340393,0.016062208637369686,0.04316559532053332,0.19542731820263368,611.4139744869975,95.0,0.0022726244140589295,0.33147660481424956,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\stand_move\sqrt_mahalanobis\CV.png
2_status__anomaly__sqrt_mahalanobis__CV,Корень из квадрата расстояния Махаланобиса,2_status,anomaly,sqrt_mahalanobis,CV,139164,3.1254819679023513,1156.778880877149,34.0114522018268,8.263852636106445e-06,0.004307810063850967,0.013755365636648115,0.058853211697087515,0.7355452161005553,9.621781248153637,2301.0781748739714,95.0,0.0029488162785894626,13.467491035857082,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\anomaly\sqrt_mahalanobis\CV.png
2_status__stand_move__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,stand_move,log1p_filter_distance,CV,165030,0.00026794221823948526,4.392614950168813e-05,0.00662768055217571,0.0,6.682017725842066e-06,1.713839175549553e-05,3.315900233798561e-05,8.89448389989473e-05,0.0004025211636231005,0.8270890042238069,95.0,4.615141560917864e-06,0.0006794869475855645,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\stand_move\log1p_filter_distance\CV.png
2_status__anomaly__log1p_filter_distance__CV,log(1 + расстояние между измерением и фильтром),2_status,anomaly,log1p_filter_distance,CV,139164,0.005110683261608251,0.0015831962317424584,0.03978939848430054,0.0,6.156730470574407e-06,2.513654516687545e-05,0.00010338460601445907,0.0013108395974320006,0.01946646309142087,1.765493589447332,95.0,1.4559410973785312e-06,0.026872237029271637,C:\Users\svaga\PycharmProjects\statistical_researchs\statistics\classification\from_3\distributions\2\CV\2_status\anomaly\log1p_filter_distance\CV.png
